0,1,2
"""{'brand': '\""Seagate\""', 'category': 'Computers_and_Accessories', 'title': '[\\'st2000nm00112pack\\', \\'st2000nm0011\\']  \""ST2000NM0011 HP G8 G9 2-TB 6G 7.2K 3.5 SATA SC\"", \""Null\"" Price ST2000NM0011-10Pack\"" \""New ST2000NM0011 SC 10 Pack Wholesale  \""', 'subcategory': 'Internal Hard Drives', 'sku': 'ST2000NM0011', 'type': 'Hard Drive'}""

","""{'title': 'ST2000DM001 Seagate 2TB Hard Drive', 'category': 'Storage Devices', 'subcategory': 'Hard Drives', 'brand': 'Seagate', 'sku': 'ST2000DM001', 'type': '2TB 7200RPM SATA 6.0 Gbps 3.5 Inch 64MB Cache Barracuda'}""

",0
"""{'title': 'AMD FX-8350 Black Edition AM3+ 8 Core CPU', 'category': 'Computers_and_Accessories', 'subcategory': 'Processors', 'brand': 'AMD', 'sku': 'FD8350FRHKBOX', 'type': 'CPU'}""

","""{'title': 'AMD FX-6300 Black Edition', 'category': 'Processors', 'subcategory': 'AMD FX Series', 'brand': 'AMD', 'sku': 'FX-6300', 'type': 'Processor'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': 'HP Enterprise Proliant HardDrive - 2TB 3.5-inch (LFF) Serial ATA (SATA) 6G 7.2K Hot-Plug Midline (MDL) Hard Drive in G8 G9(Gen8 Gen9) SmartDrive Carrier (SC)', 'subcategory': '7.2K SATA SC Hot-Plug Midline Hard Drive', 'sku': '658102001', 'type': 'Hard Drive'}""

","""{'title': '5 x HPE 2TB 3.5-inch (LFF) Serial ATA (SATA) 6G7.2K Hot-Plug Midline (MDL) Hard Drive', 'category': 'Computer Hard Drives', 'subcategory': 'Internal Hard Drives', 'brand': 'HPE', 'sku': '658102-001', 'type': 'Hard Drive'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': \""['500668b21']  '500668-B21 HP 1GB (1x1GB) PC3-10600 UnbufferedCAS-9 Single Rank x 8 Memory Kit' \"", 'subcategory': 'Server Memory', 'sku': '500668-B21', 'type': 'Memory'}""

","""{'title': 'HP 1GB (1x1GB) PC3-10600 UDIMM Memory Kit', 'category': 'Computer Hardware', 'subcategory': 'Memory', 'brand': 'HP', 'sku': '500668-B21', 'type': 'RAM'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'hp431786b21\\']  \""431786-B21 HP 120-GB 5.4K 2.5 SATA 2 Pack \"" \""HP 431786-B21 Part# -431786-B21-2Pack\""  \""Description:2 x HPE 120GB 1.5G SATA 5.4K 2.5-inch SFF Hot-Plug Hard Drive In HPE Hot-Plug Hard Drive tray (as pictured)For G1-G7 Proliant SATA ServersGenuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s) Option Part# 431786-B21 Spare Part# 431908-001 Assembly Part# 443193-002 Model# FJ120C4981\""', 'sku': '431786-B21', 'subcategory': 'Internal Hard Drives', 'type': 'Internal Storage'}""

","""{'title': 'HP 120GB 5.4K 2.5-inch SATA HDD (431786-B21)', 'category': 'Hard Drives', 'subcategory': 'SATA HDDs', 'brand': 'HP', 'sku': '431786-B21', 'type': 'Internal Hard Drive'}""

",1
"""{'title': 'Apple Smart Cover for iPad Pro 12.9 (Grey)', 'subcategory': 'Tablet Covers', 'brand': 'Apple', 'sku': 'MQ0G2ZM/A', 'type': 'Tablet Cover'}""

","""{'title': 'Apple Smart flip cover', 'category': 'Tablet Cases & Covers', 'subcategory': '', 'brand': 'Apple', 'sku': 'MQ0G2ZM/A', 'type': 'Smart cover'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': \""['359461001']  HP 72.8-GB 10K FC-AL Hard Drive\"", 'subcategory': 'FC-AL 10K Hot-Swap Drives', 'sku': '359461-001-5Pack', 'type': 'Hard Disk Drive'}""

","""{'title': '359461-005 HP 72.8-GB 10K FC-AL', 'category': 'Storage', 'subcategory': 'Hard Drives', 'brand': 'HP', 'sku': '359461-005', 'type': 'FC-AL'}""

",0
"""{'title': 'TP-Link 16-Port Gigabit Ethernet Switch (TL-SG1016)', 'subcategory': 'Switches', 'brand': 'TP-Link', 'sku': 'TL-SG1016', 'type': 'Rack-mount Switch', 'category': 'Computers_and_Accessories'}""

","""{'title': 'TPLINK - SWITCH 8 PUERTOS MINI 10/100', 'category': 'Networking Devices', 'subcategory': 'Switches', 'brand': 'TP-LINK', 'sku': '', 'type': '8-Port Mini 10/100 Switch'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': 'ML350 G4p Server', 'subcategory': 'Proliant Server', 'sku': '356816-001', 'type': 'Server'}""

","""{'title': 'Proliant ML350 G4p 4U Tower Server', 'category': 'Servers', 'subcategory': 'Tower Servers', 'brand': 'Hewlett-Packard', 'sku': '356816-001', 'type': 'Xeon, 3.2GHz, 512MB DDR2'}""

",1
"""{'title': 'Corsair 32GB (4x8GB) Vengeance LPX DDR4 Black 2400Mhz C14', 'subcategory': 'Memory_RAM', 'brand': 'Corsair', 'sku': 'CMK32GX4M4A2400C14', 'type': 'RAM'}""

","""{'title': 'Corsair Vengeance LPX Black 32GB (4x8GB) DDR4', 'category': 'Memory', 'subcategory': 'RAM', 'brand': 'Corsair', 'sku': 'CMK32GX4M4A2400C14', 'type': 'DDR4, 2400MHz, CL14, 1.2v, XMP 2.0'}""

",1
"""{'brand': '\""Seagate\""', 'category': 'Computers_and_Accessories', 'title': 'Seagate Barracuda ES 500GB SATA-II 16MB Cache - OEM (ST3500630NS)', 'subcategory': 'Enterprise Hard Drive', 'sku': 'ST3500630NS', 'type': 'Hard Drive'}""

","""{'title': 'Seagate Barracuda ES.2 750GB SATA-II 32MB Cache - OEM', 'category': 'Hard Drives', 'subcategory': 'Internal Hard Drives', 'brand': 'Seagate', 'sku': 'ST3750330NS', 'type': 'Hard Disk Drive'}""

",0
"""{'brand': '\""Asus\""@en', 'category': 'Computers_and_Accessories > Motherboards', 'subcategory': 'Motherboards', 'sku': 'LN64186 - 90MB0L00-M0EAY0 | SCAN UK', 'type': 'Motherboard', 'title': \""['90mb0l00m0eay0']  ASUS SABERTOOTH X99 USB 3.1 Motherboard\""}""

","""{'title': 'Asus Z170 Sabertooth Mark 1', 'category': 'Motherboards', 'subcategory': 'Intel (Socket 1151) DDR4 ATX', 'brand': 'Asus', 'sku': '', 'type': 'Motherboard'}""

",0
"""{'title': '[\\'cas340wb3\\']  \""NZXT S340 Elite Black Gaming Case with HDMI VR Support\""@en Support LN73808 - CA-S340W-B3 | SCAN UK\""@en', 'subcategory': 'Computer_Cases', 'brand': 'NZXT', 'sku': 'CA-S340W-B3', 'type': 'ATX Mid Tower', 'category': 'Computers_and_Accessories'}""

","""{'title': 'NZXT Phantom 530 Full Tower Gaming Case - Black', 'category': 'Computer Cases', 'subcategory': 'Full Tower Cases', 'brand': 'NZXT', 'sku': '', 'type': 'Gaming Case'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': \""['bl685cg6493083001', '493083001']\"", 'subcategory': '10K SAS Hot-Swap Drives', 'sku': 'bl685cg6493083001', 'type': 'Hard Drive'}""

","""{'title': 'DG0300BAHZQ 5-Pack of 300GB 2.5-inch Serial Attached SCSI (SAS) SFF 3G Dual Port Hot-Plug 10K Hard Drives', 'category': 'Computer Hard Drives', 'subcategory': 'Hard Drives', 'brand': 'Hewlett Packard (HPE)', 'sku': 'DG0300BAHZQ-5Pack', 'type': 'Hard Drives'}""

",1
"""{'category': 'Computers_and_Accessories', 'subcategory': 'Memory_Cards', 'brand': 'Sandisk', 'type': 'microSDXC', 'title': 'Sandisk Extreme microSDXC 64GB'}""

","""{'title': 'Sandisk Extreme microSDXC 64GB', 'category': 'Storage Devices', 'subcategory': 'microSD Cards', 'brand': 'Sandisk', 'sku': 'EXTREME-microSDXC-64GB', 'type': 'microSDXC'}""

",0
"""{'brand': '\""Fujitsu\""', 'title': 'Fujitsu MAY2073RC 73.5GB SAS internal hard drive', 'subcategory': '10K SAS Drives', 'sku': 'MAY2073RC', 'type': 'Internal Hard Drive'}""

","""{'title': 'MAY2073RC Fujitsu 73-GB 10K 2.5 SAS HDD', 'category': 'Hard Drives', 'subcategory': 'SAS Drives', 'brand': 'Fujitsu', 'sku': 'MAY2073RC, MAV2073RC', 'type': '10K RPM SAS HDD'}""

",1
"""{'brand': '\""Corsair \""', 'category': 'Computers_and_Accessories > Memory > DDR3 SDRAM', 'title': 'Corsair Memory Vengeance Jet Black 16GB DDR3 1600 MHz CAS 10 XMP Dual Channel Desktop Kit', 'sku': 'CMZ16GX3M2A1600C10', 'type': 'Memory Module', 'subcategory': 'Memory Module Kits'}""

","""{'title': 'Corsair - Vengeance 16GB (2 x 8GB) DDR3-1600 Memory', 'category': 'Memory', 'subcategory': 'RAM', 'brand': 'Corsair', 'sku': 'CMZ16GX3M2A1600C10', 'type': 'DDR3-1600'}""

",1
"""{'title': 'Asus ROG Strix Z270G Gaming', 'category': 'Computers_and_Accessories', 'subcategory': 'Motherboards', 'brand': 'Asus', 'sku': \""['90MB0S80-M0EAY0', 'STRIX_Z270G_GAMING']\"", 'type': 'Motherboard'}""

","""{'title': 'Asus M5A99FX Pro R2.0', 'category': 'Computer Hardware', 'subcategory': 'Motherboards', 'brand': 'Asus', 'sku': 'M5A99FX-Pro-R2.0', 'type': 'Motherboard'}""

",0
"""{'brand': '\""HP Enterprise\""', 'title': 'HP 456896-001 400GB 10K 3.5-inch Dual Port SAS Hard Drive', 'subcategory': 'Hard_Drives', 'sku': '[hp45689600110pack]', 'type': 'Hard Drive', 'category': 'Computers_and_Accessories'}""

","""{'title': '508429-001 HP 400-GB 10K 3.5 DP NHP SAS Hard Drive', 'category': 'Computer Hardware', 'subcategory': '10K RPM SAS Hard Drives', 'brand': 'HP', 'sku': '508429-001', 'type': 'Hard Disk Drive'}""

",0
"""{'brand': '\""HP Enterprise\""', 'title': 'HP 146GB 10K SAS 10-Pack Hard Drive', 'subcategory': '10K_Hard_Drives', 'sku': '430165-003-10Pack', 'type': 'Hard Disk Drive', 'category': 'Computers_and_Accessories'}""

","""{'title': '10 x 146GB 2.5-inch Serial Attached SCSI (SAS) SFF 3G Dual Port Hot-Plug 10K Hard Drive', 'category': 'Storage', 'subcategory': 'Hard Drives', 'brand': 'HP', 'sku': '430165-003', 'type': '10-pack'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'[\\\\\\'dh0072balwl\\\\\\']  \""DH0072BALWL HP 72-GB 3G 15K 2.5 DP SAS\"",\\', \\'\""Null\""\\', \\'\""New DH0072BALWL SAS 10 Pack Wholesale Price DH0072BALWL-10Pack\""\\', \\'\""Description:\"",\\', \\'10 x 72GB 2.5-inch Serial Attached SCSI (SAS) SFF3G Dual Port Hot-Plug 15K Hard Disk Drive\\', \\'For G1-G7 Proliant SAS Servers\\', \\'Genuine HPE Serial number and firmware\\', \\'Genuine HPE Certified Hard Drive\\', \\'Part Number(s) Option Part# 418371-B21 Spare Part# 418398-001 Assembly Part# 504064-002\\', \\'Model# DH0072BALWL\\']', 'subcategory': '15K', 'sku': 'DH0072BALWL', 'type': 'Hard Disk Drive'}""

","""{'title': 'DH0072BALWL - 10 Pack of 72GB 2.5-inch Serial Attached SCSI (SAS) SFF3G Dual Port Hot-Plug 15K Hard Disk Drive', 'category': 'Computer Hardware', 'subcategory': 'Hard Drives', 'brand': 'HPE (Hewlett Packard Enterprise)', 'sku': 'DH0072BALWL-10Pack', 'type': 'SAS (Serial Attached SCSI)'}""

",1
"""{'category': 'Computers_and_Accessories', 'subcategory': 'Solid_State_Drives', 'title': 'Samsung_840_EVO_solid_state_drive_1TB_2.5\""_ (SATA_III)', 'brand': 'Samsung', 'sku': 'MZ-7TE1T0BW', 'type': 'Solid_State_Drive'}""

","""{'title': 'Samsung 850 EVO MZ-N5E1T0 - 1 TB SATA 6Gb/s Solid State Drive', 'category': 'Electronics', 'subcategory': 'Storage Devices', 'brand': 'Samsung', 'sku': 'MZ-N5E1T0BW', 'type': 'Solid State Drive'}""

",0
"""{'title': 'Asus Prime Z270M-Plus', 'category': 'Computers_and_Accessories', 'subcategory': 'Motherboards', 'brand': 'Asus', 'sku': \""['90MB0S50-M0EAY0', 'Prime Z270M-Plus']\"", 'type': 'Motherboard'}""

","""{'title': 'Asus Prime H270-Pro', 'category': 'Computer Hardware', 'subcategory': 'Motherboards', 'brand': 'Asus', 'sku': '', 'type': 'Motherboard'}""

",0
"""{'brand': '\""HP Enterprise\""', 'title': '364622-B23 HP 300-GB 10K FC-AL', 'subcategory': '10K Hot-Swap Drives', 'sku': '144426', 'type': 'Hard Drive'}""

","""{'title': 'BD03655B28 5-Pack of 36.4-GB 10K FC-AL HotSwap Hard Drives', 'category': 'Storage', 'subcategory': 'Hard Drives', 'brand': 'HP', 'sku': 'BD03655B28-5Pack', 'type': 'FC-AL 10K 2GB/s HotSwap Hard Drives'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': 'HP 199679-001 10/20-GB External SCSI DLT Tape Drive', 'subcategory': 'DLT Tape Drives', 'sku': '199679001', 'type': 'Tape Drive'}""

","""{'title': 'HP 10/20-GB Ext SCSI DLT', 'category': 'Storage Devices', 'subcategory': 'Tape Drives', 'brand': 'HP', 'sku': '199679-001', 'type': 'DLT'}""

",1
"""{'title': 'HP NC430T PCI-X Quad-port Gigabit server adapter', 'subcategory': 'Server Adapters', 'brand': 'HP', 'sku': '391661-B21', 'type': 'Network Adapter'}""

","""{'title': 'HP NC340T PCI-X Quad Port Gigabit Server Adapter', 'category': 'Computer Hardware', 'subcategory': 'Network Adapters', 'brand': 'HP', 'sku': '391661-B21', 'type': 'Server Adapter'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': 'HP 3TB 3.5-inch (LFF) Serial ATA (SATA) 6G 7.2K Hot-Plug Midline (MDL) Hard Drive (as pictured)', 'subcategory': 'Hot-Plug Midline (MDL) Hard Drive', 'sku': '[628061s21sc]', 'type': 'Hard Drive'}""

","""{'title': 'HP 2TB 3.5-inch SATA 6G7.2K Hot-Plug Midline Hard Drive', 'category': 'Computer Hard Drives', 'subcategory': '3.5-inch SATA Hard Drives', 'brand': 'HP', 'sku': 'ST2000NM0011-SC', 'type': 'Hard Drive'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': \""['658071b212pack', '658071b21']  'HP, 658071-B21, 500GB 6G SATA 7.2K rpm LFF'\"", 'subcategory': '7.2K SATA Hard Drives', 'sku': '658071-B21-2Pack', 'type': 'Hard Drive'}""

","""{'title': 'HP G8 G9 500-GB 3.5-inch SATA SC Hard Drive', 'category': 'Computer Hard Drives', 'subcategory': '3.5-inch SATA Hard Drives', 'brand': 'HP', 'sku': '658071-B21', 'type': 'Hard Drive'}""

",1
"""{'category': 'Video_Games', 'subcategory': 'Graphics_Cards', 'brand': 'Zotac', 'type': 'Graphics_Card', 'title': \""['ztp10600b10m'] Zotac NVIDIA GeForce GTX 1060 6GB AMP Edition Graphics Card\""}""

","""{'title': 'MSI GeForce GTX 1080 GAMING 8G', 'category': 'Graphics Cards', 'subcategory': 'Nvidia Graphics Cards', 'brand': 'MSI', 'sku': 'GeForce GTX 1080 GAMING 8G', 'type': 'Graphics Card'}""

",0
"""{'brand': '\""HP Enterprise\""', 'title': 'Hewlett Packard Enterprise ProLiant BL40p Intel Xeon Processor 2.20 GHz 2M 512M 1P server', 'category': 'Computers_and_Accessories', 'subcategory': 'Servers', 'type': 'Server', 'sku': '345628-B21'}""

","""{'title': 'HP Proliant BL20p G2 Server', 'category': 'Servers', 'subcategory': 'Xeon Servers', 'brand': 'HP', 'sku': '359623-B21', 'type': 'Server Memory'}""

",0
"""{'brand': '\""HP Enterprise\""', 'title': 'HP 456896-001 400GB 10K 3.5 DP SAS Hard Drive', 'subcategory': '10K SAS Drives', 'sku': 'HP 456896-001-2Pack', 'type': 'Hard Drive'}""

","""{'title': '456896-001 HP 400-GB 10K 3.5 DP SAS', 'category': 'Hard Drives', 'subcategory': 'SAS Drives', 'brand': 'HP', 'sku': '456896-001', 'type': 'Hard Drive'}""

",1
"""{'title': 'WD Black 6TB Performance Desktop Hard Disk Drive - 7200 RPM SATA 6 Gb/s 128MB Cache 3.5 Inch WD6001FZWX', 'subcategory': 'Performance Hard Drives', 'brand': 'WD', 'sku': 'WD6001FZWX', 'type': 'Hard Disk Drive'}""

","""{'title': 'Western Digital 6TB Black Desktop Hard Drive', 'category': 'Computer Hard Drives', 'subcategory': 'Desktop Hard Drives', 'brand': 'Western Digital', 'sku': 'WD6001FZWX', 'type': 'Hard Disk Drive (HDD)'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'691862b21\\', \\'691862b21\\']  \""691862-B21 HP G8 G9 100-GB 6G 2.5 SATA SSD\"", \""New 691862-B21 SSD Wholesale Price 691862-B21\""', 'subcategory': 'Solid State Drives', 'sku': 'HP691862-B21', 'type': 'SSD'}""

","""{'title': 'HP G8 G9 100GB 2.5-inch SATA 6G SSD (Part # 691862-B21)', 'category': 'Computer Hard Drives', 'subcategory': 'Solid State Drives (SSD)', 'brand': 'HP', 'sku': '691862-B21', 'type': 'SSD'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'subcategory': 'Servers', 'title': '[\\'77000455\\', \\'77000455\\']  \""AccelePort Xem\"" \""Digi 77000455 - Great Prices at Barcode Discount\""', 'sku': '77000455', 'type': 'Server'}""

","""{'title': '5 x 72.8GB Ultra320 3.5-inch SCSI Hot-Plug 10K Hard Drive', 'category': 'Computer Hard Drives', 'subcategory': 'SCSI Hard Drives', 'brand': 'HP', 'sku': '271837-004', 'type': 'Hard Drive'}""

",0
"""{'brand': '\""Seagate\""', 'category': 'Computers_and_Accessories', 'title': '[\\'st31000640ns2pack\\', \\'st31000640ns\\']  \""ST31000640NS Seagate 1-TB 7.2K 3.5 SATA HDD \"", \""Null\""', 'subcategory': 'Hard Drives', 'sku': 'ST31000640NS-2Pack', 'type': 'Hard Disk Drive'}""

","""{'title': 'ST31000524NS Seagate 1-TB 7.2K 3.5 3G SATA HDD', 'category': 'Hard Drives', 'subcategory': 'Internal Hard Drives', 'brand': 'Seagate', 'sku': 'ST31000524NS', 'type': 'Hard Disk Drive (HDD)'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': \""['381817001']  '381817-001 HP 512 MB PC300 DDR RAM' Price 381817-001 'New 381817-001 RAM Wholesale' Description: 512 MB PC300 DDR RAM Part# 381817-001\"", 'sku': '381817-001', 'type': 'RAM'}""

","""{'title': 'HP 512 MB PC300 DDR RAM', 'category': 'Computer Hardware', 'subcategory': 'RAM', 'brand': 'HP', 'sku': '381817-001', 'type': 'RAM Module'}""

",1
"""{'category': 'Computers_and_Accessories', 'type': 'Wireless Router', 'title': 'TRENDnet TEW-818DRU - wireless router 802.11a/b/g/n/ac (draft 2.0) desk', 'subcategory': 'Wireless Routers', 'brand': 'Trendnet'}""

","""{'title': 'GA-Z270N-WIFI', 'category': 'Motherboards', 'subcategory': 'Intel Z270', 'brand': 'Gigabyte', 'sku': 'GA-Z270N-WIFI', 'type': 'Motherboard'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': \""['4568960015pack', '456896001']  '456896-001 HP 400-GB 10K 3.5 DP SAS', 'Null' \"", 'subcategory': 'SAS 10K Hard Drives', 'sku': '456896001', 'type': 'Hard Drive'}""

","""{'title': 'HP 400GB 10K 3.5-inch Dual Port SAS HDD', 'category': 'Hard Drives', 'subcategory': 'SAS Drives', 'brand': 'HP', 'sku': '456896-001', 'type': 'Hard Disk Drive'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': \""['359623b21'] HP ProLiant BL20p G2 Server Xeon 2.8GHz/1MB 512MB\"", 'subcategory': 'Blade Servers', 'sku': '359623-B21', 'type': 'Server'}""

","""{'title': 'Proliant BL20p G2', 'category': 'Servers', 'subcategory': 'Blade Servers', 'brand': 'Hewlett Packard (HP)', 'sku': '345020-B21', 'type': 'Server Blade'}""

",0
"""{'category': 'Computers_and_Accessories', 'title': '[\\'bx80662i76700k\\', \\'735858301619\\']  \""Intel BX80662I76700K Core I7-6700k Processor Fc-Lga14c 4.10g 8m Cache Skylake / Boxed Version\""@en Version for $367.02.', 'subcategory': 'Processors', 'brand': 'Intel', 'type': 'Processor', 'sku': 'BX80662I76700K'}""

","""{'title': 'Intel Core i7 6700K Unlocked Skylake Desktop Processor', 'category': 'Computer Components', 'subcategory': 'Processors', 'brand': 'Intel', 'sku': 'BX80662I76700K', 'type': 'Processor'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': 'HP 512MB DDR 0.5GB DDR ECC memory module', 'subcategory': 'Server Memory', 'sku': '[354560b21]', 'type': 'Memory'}""

","""{'title': 'Hewlett Packard Enterprise 2GB DDR-333 DDR 333MHz ECC memory module', 'category': 'Computer Hardware', 'subcategory': 'Memory Modules', 'brand': 'Hewlett Packard Enterprise', 'sku': '358349-B21', 'type': 'ECC Memory'}""

",0
"""{'brand': 'Seagate', 'title': 'HD 1TB Sata ST1000DM003 SEAGATE', 'subcategory': 'Internal Hard Drives', 'sku': 'HDS-1000DM3', 'type': 'Hard Drive', 'category': 'Computers_and_Accessories'}""

","""{'title': 'Seagate Barracuda 1TB Internal SATA 3 Hard Drive', 'category': 'Computer Hard Drives', 'subcategory': 'Internal Hard Drives', 'brand': 'Seagate', 'sku': 'ST1000DM003', 'type': 'Hard Drive'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': \""['658071b212pack', '658071b21']  'HP, 658071-B21, 500GB 6G SATA 7.2K rpm LFF'\"", 'subcategory': '7.2K SATA Hard Drives', 'sku': '658071-B21-2Pack', 'type': 'Hard Drive'}""

","""{'title': 'HP G8 G9 500-GB 3.5-inch SATA SC Hard Drive', 'category': 'Computer Hard Drives', 'subcategory': '3.5-inch SATA Hard Drives', 'brand': 'HP', 'sku': '658071-B21', 'type': 'Hard Drive'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': \""['359461007']  '359461-007 HP 300-GB 10K FC-AL', 'Null' Price 359461-007-5Pack 'New 359461-007 FC-AL 5 Pack Wholesale  Description:5 x StorageWorks 300GB 10K Fibre Channel 40 pin 2GB/s HotSwap FCAL Hard Drive Part Number(s) Option Part# 364622-B22 Spare Part# 366023-001or Spare Part# 366023-002 RoHS) Assembly Part# 359461-007 Assembly Part# 359461-003  Model# BD30058232'\"", 'sku': '359461-007-2Pack', 'type': 'Hard_Drive'}""

","""{'title': '359461-005 HP 72.8-GB 10K FC-AL', 'category': 'Storage', 'subcategory': 'Hard Drives', 'brand': 'HP', 'sku': '359461-005', 'type': 'FC-AL'}""

",0
"""{'brand': '\""HP Enterprise\""', 'title': 'Proliant BL20P G2 Xeon 3.2GHz 1GB (2P)', 'subcategory': 'Blade Servers', 'sku': '345021-B21', 'type': 'Server'}""

","""{'title': 'Proliant BL20P G2 XEON3.2G 1M (2P)', 'category': 'Servers', 'subcategory': 'Blade Servers', 'brand': 'Hewlett-Packard', 'sku': '345021-B21', 'type': 'Server Component'}""

",1
